id,title,genres,overview,poster,backdrop,rating,year,runtime,language,trailer_url
496495,Sye Raa Narasimha Reddy,"Drama, History, War","Gwalior Fort, during the Indian Rebellion of 1857. In a moment of despair, Lakshmibai, Rani of Jhansi, encourages her men by telling them the heroic story of Uyyalawada Narasimha Reddy, a brave Telugu chieftain who took up arms in 1846 to protest against the numerous arbitrariness and crimes perpetrated by the leaders and military forces of the East India Company.",https://image.tmdb.org/t/p/w500/uEheujJysophwGaqHWPu1UCPthl.jpg,https://image.tmdb.org/t/p/original/fy5Ea8h75FZX1q9F03lScxnE1Wf.jpg,6.25,2019,169 min,te,https://www.youtube.com/watch?v=KyhrrdpA2YA
1547712,Band Melam,"Romance, Drama","Giri and Raaji grew up together in a small village; their love and bonding also grew, but changing fortunes and misunderstandings drove them and their families apart. While Raaji moves ahead with her studies, Giri searches for his path through music with his village band. Life takes them in completely different directions until circumstances bring them face to face again. What really unfolds between them forms the rest of the story.",https://image.tmdb.org/t/p/w500/4hdgEE7GLj0JLP0q0GXwslG3s7C.jpg,https://image.tmdb.org/t/p/original/vAiJxJDd6qqq0mYJnhtElS3uSwV.jpg,4.9,2026,141 min,te,
1407432,Anaganaga Oka Raju,"Comedy, Romance","A lazy, entitled brat who wants to lead an easy life is in for a rude shock that changes the course of his life.",https://image.tmdb.org/t/p/w500/iCzGY1JD4DXqAjDKhsesKzs9vdK.jpg,https://image.tmdb.org/t/p/original/sqmkeZ3bdfIrnYV6azaNdIyTS9w.jpg,7.3,2026,147 min,te,https://www.youtube.com/watch?v=q1nthwsIxwM
443635,DJ: Duvvada Jagannadham,"Action, Comedy, Crime","A righteous young man who helps everyone gain their rightful justice, gets recruited as an undercover agent to work on a high profile case that involves a crime lord working for a corrupt minister who also happens to be the father of his romantic interest.",https://image.tmdb.org/t/p/w500/okq2Q1f2alXGWQMLsCi4wXoAXt4.jpg,https://image.tmdb.org/t/p/original/8nGg7rp4lSOOfzmVN6UPQCyUkjs.jpg,5.811,2017,160 min,te,
1124838,Kingdom,"Action, Thriller, Drama","Soori, a modest police constable, is unintentionally dragged into a dangerous undercover spy operation in Sri Lanka for the Indian government. His journey is intimately linked to his estranged brother Siva, and the risks involved on their reunion.",https://image.tmdb.org/t/p/w500/hbyv4V1JJFJ4OD01JYO1ZWrDg5b.jpg,https://image.tmdb.org/t/p/original/ssDPH5LjnOcmDf17Jt0g2Amevvx.jpg,6.586,2025,160 min,te,
787163,Liger,"Action, Romance","The journey of Liger, from Karimnagar to Mumbai, from a nobody to a competitor, in his search for recognition while navigating his weaknesses, relationships, and love life.",https://image.tmdb.org/t/p/w500/bBZJAdfmcwhyvkwK1XajnHECdoY.jpg,https://image.tmdb.org/t/p/original/qgirkEXAOznx1w9pXH143W3Ch5R.jpg,4.2,2022,138 min,te,
1171101,Kuberaa,"Crime, Thriller, Drama","A ruthless billionaire, Neeraj, uses beggars as benamis to launder money, with the help of a disgraced civil submit servant, Deepak. One of the beggars, Deva, escapes with ₹10,000 crores and becomes the target of a deadly manhunt. He meets Sameera, who joins him in his mission to use the money to uplift society's poor. With Deepak's help, Deva fights back.",https://image.tmdb.org/t/p/w500/xjLC5DeA4FQTBv4xe8r3wYqh8lu.jpg,https://image.tmdb.org/t/p/original/nbyTX77u3qELm9DYPgYfva7vAwj.jpg,6.95,2025,185 min,te,
1607762,Honey,"Horror, Thriller","A broken family, a forbidden ritual, and a child trapped between reality and delusion. Honey exposes systemic abuse and spiritual madness, where the most terrifying monsters are painfully real.",https://image.tmdb.org/t/p/w500/aiDE86ihhMcoDpcCLCHvuUDm0en.jpg,https://image.tmdb.org/t/p/original/ApNGGi1ZPXds1pGfYxCoS9GLTZ0.jpg,3.0,2026,118 min,te,
405924,Janatha Garage,"Action, Drama","Anand is an environmental activist who lives in Mumbai. A chance exchange programme takes him to Hyderabad and here, a chance encounter with Satyam results in him taking over the Janatha Garage from the latter.",https://image.tmdb.org/t/p/w500/cj9bhdru0CxnAnCYAIy63P134eL.jpg,https://image.tmdb.org/t/p/original/vQISDnlCDr5PwG7PO53jYPcJImE.jpg,7.213,2016,165 min,te,https://www.youtube.com/watch?v=7O4Hm070Bc8
1424217,Court: State vs. A Nobody,"Drama, Romance, Crime","A determined lawyer takes on a high-stakes case to defend a 19-year-old boy, challenging a system that has already branded him guilty.",https://image.tmdb.org/t/p/w500/4pEX67LJd7ZIqYWtksBtOgQEGcQ.jpg,https://image.tmdb.org/t/p/original/efMmUfbqfMTtheqjcWiHDtxcXbA.jpg,7.5,2025,149 min,te,https://www.youtube.com/watch?v=urrUjvUFhxE
532789,Ee Nagaraniki Emaindi?,"Comedy, Drama","Four friends, with a bittersweet history, get drunk and embark on a journey to Goa. On the trip, they lose an expensive ring which threatens to derail one of their engagement. They end up confronting one another and their own fears, as they enroll in a short film making competition in Goa to try and win the prize money for the ring.",https://image.tmdb.org/t/p/w500/4E8Cvh2D87vJDKKKkTbHYXNbsK9.jpg,https://image.tmdb.org/t/p/original/ppDRI1pNdZ1rTWnFp7pBGbkRmEB.jpg,7.604,2018,140 min,te,
607091,Oh! Baby,"Comedy, Drama, Fantasy, Family","A 70-year-old woman transforms into her 24-year-old self after she's photographed at a studio, changing her life and those of the people around her forever.",https://image.tmdb.org/t/p/w500/3dXjxNtK3c5xFXJnTe8cnOBLqqp.jpg,https://image.tmdb.org/t/p/original/q1r9fd7j9zvHHxR6lQ60aCKpMGf.jpg,6.7,2019,157 min,te,https://www.youtube.com/watch?v=kgnJFZZV728
784696,Sarkaru Vaari Paata,"Action, Comedy, Drama","After being conned by the woman he loves, a finance agent arrives in India from the USA to retrieve his money from her father, a powerful MP and industrialist.",https://image.tmdb.org/t/p/w500/jFwdKKDmgzKjZGFnSJma7I5XMpk.jpg,https://image.tmdb.org/t/p/original/jNcf5p8y7CieOu9uHYzTVm1Qgtm.jpg,5.296,2022,162 min,te,
1658163,Suyodhana,"Family, Thriller, Mystery","A young Foley artist has grown up hearing a mysterious voice called Suyodhana and often visualises a figure resembling Duryodhana. Raised by his mother and supported by his childhood friend and partner, his life takes a turn when he is accused of his father’s murder, leading to an investigation that uncovers deeper layers of his past.",https://image.tmdb.org/t/p/w500/s56x3fGTN6J1jbBMBDnLY7t4iyU.jpg,https://image.tmdb.org/t/p/original/tXierBtxb2u3XwwTeU1NnEjnkb9.jpg,7.0,2026,130 min,te,https://www.youtube.com/watch?v=cyH5nCTB_K4
607310,Evaru,"Thriller, Crime","When a high-ranking police officer is killed by his alleged rape victim, Sub-inspector Vikram Vasudev is entrusted with investigating what seems like an open-and-shut case. However, as he delves deeper, Vikram finds the case spiralling into a dark tale filled with unexpected surprises.",https://image.tmdb.org/t/p/w500/k0E0jJ4yhouFPf9XCBR50C3TOuc.jpg,https://image.tmdb.org/t/p/original/oodlsWgLSFStFvu4mODNXy3i0e0.jpg,7.071,2019,118 min,te,
1541705,Thimmarajupalli TV,"Drama, Family","Hope you will rewind all your memories back, from Wi-Fi to Antenna days",https://image.tmdb.org/t/p/w500/sUKPQzaYQoLqlM0jiK6URjXgtbZ.jpg,https://image.tmdb.org/t/p/original/kWMnYDk5MEiT2zgxPhZWQwd2ksa.jpg,6.0,2026,124 min,te,
678391,HIT: The First Case,"Crime, Thriller, Action","Vikram Rudraraju is a 30-year-old cop working for the Telangana State Police. While Vikram is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",https://image.tmdb.org/t/p/w500/dMxentLHEJPBMQCPXHrUKluODpe.jpg,https://image.tmdb.org/t/p/original/A45uq2S4JHBVLGaMWrtawOLp08i.jpg,6.6,2020,126 min,te,
501987,Bharat Ane Nenu,"Drama, Action","Bharat, a graduate from Oxford, is forced to take up his father's position as the chief minister after his sudden demise. He is not happy with the way government is functioning in the state and tries to reform the corrupt society but faces obstacles from his enemies.",https://image.tmdb.org/t/p/w500/a0hFV8G0ofyPgPEjVcYrueuxFex.jpg,https://image.tmdb.org/t/p/original/n2pVLNjVxGMQZvZFVDXN4Guw3Qd.jpg,6.457,2018,173 min,te,https://www.youtube.com/watch?v=KMWS5y2gZ6E
1323880,Idli Kadai,"Action, Drama, Comedy",A simple man's search for success leads him to rediscover his roots.,https://image.tmdb.org/t/p/w500/9ViF6UTWMh14gx77RvFALe5R6AL.jpg,https://image.tmdb.org/t/p/original/mXRzeWQXDdfPuT9KckNjSdiWo6Z.jpg,6.6,2025,147 min,ta,
626392,Master,"Action, Thriller, Crime","An alcoholic professor is sent to a juvenile school, where he clashes with a gangster, who uses the children of the school for criminal activities.",https://image.tmdb.org/t/p/w500/wjbOlovDadOdPKkSAMohLCjbIsc.jpg,https://image.tmdb.org/t/p/original/x1I63Mm5KU2DXjL4HdBy6JaGTms.jpg,6.547,2021,179 min,ta,
373449,2.0,"Action, Science Fiction, Fantasy","An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.",https://image.tmdb.org/t/p/w500/igWtprRqAQfJWoaUkjF0rm1nA66.jpg,https://image.tmdb.org/t/p/original/5Ou4oQHf2sYdLMGfv3FtXHWO3vL.jpg,5.8,2018,149 min,ta,https://www.youtube.com/watch?v=jrETX2eDhL8
376455,Kodi,"Action, Drama, Thriller","A young politician finds himself in a position where he has to contest against his girlfriend, who is ambitious. Circumstances force his look-alike twin to also get involved in this political battle.",https://image.tmdb.org/t/p/w500/2Axrtv2WGDAGsZSgnWZm07nNKz6.jpg,https://image.tmdb.org/t/p/original/zGPo0BdmbzfbQUp0jYVX1ZFJnee.jpg,6.141,2016,145 min,ta,
1299039,Kiss,"Romance, Comedy, Drama, Fantasy","A musician is gifted with the supernatural ability to see a couple's destiny whenever they kiss. But when he sees the grim fate of the woman he loves, he must use his powers to defy destiny itself.",https://image.tmdb.org/t/p/w500/rLO7zY3JuEwkNSvXDM9rTD3kGg4.jpg,https://image.tmdb.org/t/p/original/nsa8Qwneg6yzlcr8J6Bch1kbQQk.jpg,8.0,2025,143 min,ta,
387252,Kadhalum Kadanthu Pogum,"Comedy, Drama, Romance","A small-time rowdy fresh out of prison and a runaway woman seeking a new life in Chennai become unexpected neighbors. Bound by loneliness, they form an unusual bond—one that teeters between friendship and love. As they navigate their struggles together, their lives take a heartwarming turn in this charming romantic comedy-drama.",https://image.tmdb.org/t/p/w500/4kg3MYk5u5FNRowZypXON1qR1Ji.jpg,https://image.tmdb.org/t/p/original/mnvqyiUprja8lxDONWBqSvZlYhc.jpg,7.1,2016,136 min,ta,https://www.youtube.com/watch?v=tTaKnjPbOPU
1631856,Oh Butterfly!,"Thriller, Drama","When a series of unfortunate coincidences involving a woman, her husband and her ex, culminates in a shocking death, her long-lost sister returns to redeem her.",https://image.tmdb.org/t/p/w500/c0kJfVsO1u3ksiLqeVZl3ybnqoH.jpg,https://image.tmdb.org/t/p/original/1wD0i0u7HMrNd3rH6sYvENxj10P.jpg,0.0,2026,131 min,ta,
642889,Psycho,"Thriller, Drama","Based on the Buddhist tale of Angulimala, a dreaded serial killer, Psycho tells the story of a blind man who gets involved in a murder mystery. trying to save his lover from a psychopath who has kidnapped her.",https://image.tmdb.org/t/p/w500/cTHrUUSqTNc1nyBzVGD4SbpqaIe.jpg,https://image.tmdb.org/t/p/original/sJuJUITppg28wrCr3s7HjFqpI1G.jpg,5.1,2020,145 min,ta,
1318308,Aaryan,"Action, Thriller, Crime","A struggling writer announces he'll commit the perfect crime, sparking a tense pursuit as police try to prevent his methodically planned killing spree.",https://image.tmdb.org/t/p/w500/rRjh3zumdW89fNMe4tdjmALB1xG.jpg,https://image.tmdb.org/t/p/original/mRyCfbc3vZblB8slswmwovrEhTR.jpg,5.0,2025,134 min,ta,
1298092,Lockdown,Thriller,"During a national emergency, Anita finds herself isolated at home while facing personal challenges. As she adapts to the new reality, an unexpected situation tests her resilience and changes her perspective on life.",https://image.tmdb.org/t/p/w500/upUB6qQVrAQ3jUUSUkDFOfGFdQn.jpg,https://image.tmdb.org/t/p/original/AvraxTlv3KAHOJDNYq5PgyVAgUM.jpg,7.0,2026,120 min,ta,
1234139,Jailer 2,"Action, Comedy","Following the events of ""Jailer"",  former ruthless police officer Muthuvel Pandian must come face-to-face with a larger threat, while handling the shame, guilt and sorrow of taking the life of his own son.",https://image.tmdb.org/t/p/w500/9tTHcPNt6OgkTVzGu4gwVQDFRWr.jpg,https://image.tmdb.org/t/p/original/m0ks2o59mOAz6WdCybJ5FAUNTOU.jpg,0.0,2026,N/A,ta,
1129608,The Greatest of All Time,"Action, Drama, Thriller","A once decorated member of the Special Anti-Terrorism Squad (SATS) is called back into action by his former colleagues for an important mission, setting him on a dangerous collision course with his own past.",https://image.tmdb.org/t/p/w500/kk9SmNt6QcP5thvSYELWvO0NWuC.jpg,https://image.tmdb.org/t/p/original/wuHD3SiccbQvHUT1LE9o8j9dJlU.jpg,4.768,2024,183 min,ta,https://www.youtube.com/watch?v=B5GAjuSnNuQ
1421019,Devil's Double Next Level,"Horror, Comedy","A well-known movie critic is invited by a strange person to watch a special horror film. But once the movie starts, he finds himself trapped inside it. The world keeps shifting timelines, endless day-to-night cycles, non-linear narration, and scary things from horror movies come to life. To escape, he must either stop reviewing movies forever or find a way to defeat the ghost that trapped him.",https://image.tmdb.org/t/p/w500/jS8XroVkuvsdXcCNnWUnaxj9XNX.jpg,https://image.tmdb.org/t/p/original/ijy6b2frS9rkWGF7UYGRfUPtvoo.jpg,6.429,2025,131 min,ta,
441717,96,Romance,"Ram is a photographer and nature lover who travels all around India capturing moments. On a chance visit to his hometown Tanjavur, he goes into his school and begins to walk down memory lane to 1994 when he was a student harboring feelings for his classmate Janu.",https://image.tmdb.org/t/p/w500/nrVloCa2hCFOztRF1DZU2jnWIiQ.jpg,https://image.tmdb.org/t/p/original/qzu94AvnZ1az30sTUuibx2bXpfs.jpg,7.605,2018,159 min,ta,https://www.youtube.com/watch?v=r0synl-lI4I
1434580,Thalaivan Thalaivii,"Romance, Comedy, Drama","Two headstrong lovers navigate a turbulent relationship where passion and conflict intertwine, creating an intense emotional bond through their shared journey.",https://image.tmdb.org/t/p/w500/jfN2iQLfhvziz9YlR9WbB4VVQvk.jpg,https://image.tmdb.org/t/p/original/pwrVIBSrjeIiutfa1KvI5e1UdAZ.jpg,6.8,2025,140 min,ta,
1032553,Farhana,"Drama, Thriller","Farhana, a devout Muslim woman and mother in a middle class family, with her family's consent, takes a call center job . Although the job gives Farhana freedom, it also leads her into a web of danger, when an individual who captivates her with his approach.",https://image.tmdb.org/t/p/w500/pLjgNPF9d78ifCuaY7zb9Xxd9oc.jpg,https://image.tmdb.org/t/p/original/1Uqa9e6xuVTluZPuhoghlX7cawC.jpg,5.4,2023,140 min,ta,
1487142,Sirai,"Drama, Romance","As he transfers a young convict from prison to court, a police officer learns about the chain of events that led to the young man's conviction for violence.",https://image.tmdb.org/t/p/w500/mltVJD7mBayiw1BubwUL0cx6T1c.jpg,https://image.tmdb.org/t/p/original/jlX42iJ6JB1C2TqxALYyc4mIcXa.jpg,6.1,2025,124 min,ta,
1314278,Mask,"Comedy, Crime, Thriller, Drama","440 crores stolen. Seven days to get it back. A game of greed, betrayal and intrigue culminates in an explosive climax in this story of a greedy man, a conniving woman and an uncanny guy with a bag full of tricks.",https://image.tmdb.org/t/p/w500/apEDL4eZ5xrEnFeQJvxST6Rm8Ub.jpg,https://image.tmdb.org/t/p/original/wBIL8UN2i2UtxRwPRT05riwhEk2.jpg,6.8,2025,127 min,ta,
1126723,Mr. X,"Action, Thriller",Centers on secret intelligence agency cases involving five major national threats that were thwarted through covert operations.,https://image.tmdb.org/t/p/w500/rUYbwn4I8k0sa2sIJG9JGYM1UCv.jpg,https://image.tmdb.org/t/p/original/pHYVsFUjKnYpHmhvTILd3XqXwRM.jpg,0.0,2026,153 min,ta,
432139,Vikram Vedha,"Action, Thriller, Crime, Adventure",A notorious gangster Vedha surrenders himself to encounter specialist Vikram whom he challenges every step of the way by narrating his life events in the form of riddles that needs to be solved in order to capture him.,https://image.tmdb.org/t/p/w500/ob9YxdzRu5lfKgz0PNrlL45dorf.jpg,https://image.tmdb.org/t/p/original/3L3odEOqlL6SEpDfVh7MaNqyvC9.jpg,7.213,2017,147 min,ta,https://www.youtube.com/watch?v=1sVr-uWZPjE
1101175,Malayalee from India,"Drama, Comedy","Aalparambil Gopi, an unemployed boy, is forced to travel away from home. Fortunately, the journey ends up transforming his life forever.",https://image.tmdb.org/t/p/w500/mOqYSsuaDi9D6dh0GRF8gj2ilJQ.jpg,https://image.tmdb.org/t/p/original/fP6hZm95w8AK6l8CRAAhLGkh5WV.jpg,4.2,2024,158 min,ml,https://www.youtube.com/watch?v=U8AEj9DN1wo
1314784,Hridayapoorvam,"Romance, Comedy, Drama, Family","Sandeep, a middle-aged bachelor who recently got a heart transplant, travels to Pune to attend the engagement of his heart-donor’s daughter, Haritha. Her engagement gets broken and Sandeep injures his back on the same day, forcing him to stay back in Pune for a few weeks, in his heart-donor’s house – who was an adventurous Colonel.",https://image.tmdb.org/t/p/w500/j6M2odS1RqGEUPKirIvB1VZ9i6Y.jpg,https://image.tmdb.org/t/p/original/7HATFCB88pCbTyFytbUM48aZtpy.jpg,7.333,2025,151 min,ml,
945167,Iratta,"Drama, Thriller","After a cop is found dead, a policeman's investigation sparks a chilling search for the truth connected to his estranged twin and their fraught past.",https://image.tmdb.org/t/p/w500/1SEN2ymA9NrqBD8hbakBDFCO6r2.jpg,https://image.tmdb.org/t/p/original/dJj3rT0OcSi5G713BezmqIDfd90.jpg,6.725,2023,110 min,ml,
885206,Madhuram Jeevamruthabindu,Drama,"Explores Different Shades Of Human Desire Through Jessie, Ilyas, Samuel, And Bhaskaran - Each Chasing Passion, Longing, Or Curiosity In Their Own Way, Revealing How Desires Shape Life And Lead To Self-Realisation.",https://image.tmdb.org/t/p/w500/pFf4WFC8lcmdEcaQXMeUDTbdok3.jpg,https://image.tmdb.org/t/p/original/vVNaQvEpDugLUxV6NBdJdivTT2E.jpg,3.0,2025,115 min,ml,
1398014,Prakambanam,"Horror, Comedy",A group of students' lives are thrown into chaos after one of them is possessed by the spirit of an elderly woman.,https://image.tmdb.org/t/p/w500/bExPPwAamQzVLtBnwEutiJ53jDZ.jpg,https://image.tmdb.org/t/p/original/jfzGjZnDYVoID62ogWVRifMdl9m.jpg,3.8,2026,128 min,ml,
851731,Kumari,"Thriller, Mystery, Horror, Drama","Kumari is married off to Dhruvan of Kanjirangattu Tharavadu, a cursed land beyond Illmayi, in the west.  As Kumari finds her comfort zone in her new family which is heavy with mystery, myths and superstitions, she also realizes that the people over there are blinded by faith and sorcery,  ready to sacrifice their lives to preserve tradition, prosperity and peace.",https://image.tmdb.org/t/p/w500/9nRd2JAPOngLX5PTyf8Bv4SCN70.jpg,https://image.tmdb.org/t/p/original/amI3V0oERYoYADFqO5DlmrQ5eqm.jpg,6.4,2022,137 min,ml,
1429319,Sukran,"Comedy, Thriller","Marked by a horoscope that makes him take the blame for things he never did, Nandu grows up carrying the weight of an unfair fate. Years later, the return of his childhood love brings challenges and turning points that change his life forever.",https://image.tmdb.org/t/p/w500/4C2XqtbOE72nRM9icxzztLxHNoM.jpg,https://image.tmdb.org/t/p/original/b38UJmNlW4ZSWgtIgk7inlFOaup.jpg,2.0,2026,130 min,ml,https://www.youtube.com/watch?v=UsMLvyMynMM
1439594,Chatha Pacha: The Ring of Rowdies,"Action, Drama","In the heart of Fort Kochi, three brothers and their crew of unlikely misfits stumble into the wild world of WWE-style costumed wrestling. What begins as a scrappy hustle soon explodes into a riot of masks, egos, and full-blown madness, all set against the backdrop of a city that never plays by the rules. But can their brotherhood survive when the real fight begins outside the ropes?",https://image.tmdb.org/t/p/w500/wYXy20uC7aW7ArJJDRWR5E8dDL1.jpg,https://image.tmdb.org/t/p/original/7ocFvtRnNXwrNJLJRWa0kKVPRW0.jpg,6.4,2026,134 min,ml,https://www.youtube.com/watch?v=U1npyTU93q4
1068394,Guruvayoor Ambalanadayil,"Comedy, Family","Vinu, who is still grieving over his breakup from five years ago, develops a strong relationship with Anandan, his prospective brother-in-law, but his attempts to resolve Anandan's problems have some unexpected consequences.",https://image.tmdb.org/t/p/w500/iSS17YFooUA33FKsJ0yJhWZzylb.jpg,https://image.tmdb.org/t/p/original/bYNO2cFopBEwnVNWPEtFm2FAdjo.jpg,6.097,2024,132 min,ml,
1054493,Pennum Porattum,"Comedy, Drama","When a woman and her dog face public hostility, a village's hidden tensions erupt. A stark examination of mob mentality, social judgment, and how communities can turn cruel when seeking to punish perceived wrongs.",https://image.tmdb.org/t/p/w500/3DNAh3pwPiBBD8FHwzLPUXqs45e.jpg,https://image.tmdb.org/t/p/original/ejvOMZ3vWAD9IYaFsHbB2Kntn3t.jpg,5.7,2026,120 min,ml,
1357259,Dheeram,"Crime, Mystery, Thriller","A police officer investigates pattern killings in Calicut, discovering a vengeful killer's scheme. As he unravels the truth, he faces a moral dilemma between law and justice for a bereaved parent.",https://image.tmdb.org/t/p/w500/wilAY8QRL1tZNcRjnfNKrFRqblD.jpg,https://image.tmdb.org/t/p/original/gcceqDCIgY57EUKtr7cq1hNb45y.jpg,3.667,2025,151 min,ml,
1036081,Khalifa,"Action, Crime","Set against the backdrop of gold smuggling, the film follows a man (Aamir Ali) drawn into a web of vengeance, legacy and power.",https://image.tmdb.org/t/p/w500/cAl7uuRojdxysptYBj9Mg0czGmI.jpg,,0.0,2026,N/A,ml,
950075,Sookshmadarshini,"Mystery, Thriller, Comedy","Manuel returns with his mother to their former home in a middle-class neighbourhood. Suspicious of his intentions, Priyadarshini and her friends begin gathering clues, convinced he may be hiding something sinister.",https://image.tmdb.org/t/p/w500/rOZt5FVZC51keFRRUSzWGE5y1Rt.jpg,https://image.tmdb.org/t/p/original/jdSLtUpElZuKkqlY85n6YHZhVWB.jpg,7.235,2024,142 min,ml,https://www.youtube.com/watch?v=IrkfzvO9LkE
470317,Parava,Drama,"Irshad and Haseeb, two teenage boys from Mattanchery, share a passion for pigeon flying, a local game. Later, Irshad opens up about a tragic incident that ruined many friendships in the neighbourhood.",https://image.tmdb.org/t/p/w500/2L6SAHw8VHEP18ePIK7L8ysAb7T.jpg,https://image.tmdb.org/t/p/original/106oOZJ3LyqN4Qn6A1qW8eaFZMJ.jpg,7.8,2017,146 min,ml,https://www.youtube.com/watch?v=EQKjJBIQT7s
569109,Pathinettam Padi,Action,"Students of two schools in Thiruvananthapuram that cater to different economical classes are in a tussle. While one set struggles for survival, the other is busy finding joy in drugs. The two groups keep finding reasons to mess with each other. Will they find the purpose of their lives amid the chaos?",https://image.tmdb.org/t/p/w500/g1nM5OseZbexzd8VJIiuOxEARHg.jpg,https://image.tmdb.org/t/p/original/wZGxmJB1SmjfOP2CaFB5g6I8vFU.jpg,5.3,2019,159 min,ml,
617405,Marakkar: Lion of the Arabian Sea,"History, War, Action","‘Marakkar Lion of the Arabian Sea’ portrays the courageous life-events of a rebellious naval chief, Kunjali Marakkar the fourth, who fought against the Portuguese in the ancient times. He was the fourth naval chief of the Calicut Zamorin. The film revolves around him who was also the first Indian Naval Commander and Indian freedom fighter for the war against the Portuguese. He is said to have won 16 such battles with his impeccable strategies and fighting skills.",https://image.tmdb.org/t/p/w500/dKylmkXLLgPYER5wq9ChsFFCSbG.jpg,https://image.tmdb.org/t/p/original/brYDbavm5eBw029OHFm41gc1Osn.jpg,5.741,2021,182 min,ml,
1244068,Ponman,"Drama, Comedy, Thriller","Ajesh,a jewellery agent lends 25 sovereigns of gold to Bruno for his sister Steffi's wedding, only to recover just half. When he demands the rest, he’s drawn into a tense comeback battle with Steffi's husband Mariano, an infamous prawn farmer in coastal Kollam.",https://image.tmdb.org/t/p/w500/cdXS0DcshLFUpuKQAU5dW7Qk1A2.jpg,https://image.tmdb.org/t/p/original/imQXxsEn0WZW8WzxtWsfYt7RDL2.jpg,7.81,2025,125 min,ml,
792358,Jana Gana Mana,"Crime, Thriller, Drama","After the mysterious death of a college professor triggers nationwide protests, a police officer’s pursuit of justice unravels layers of political manipulation and moral conflict, exposing how truth and power collide in the pursuit of justice.",https://image.tmdb.org/t/p/w500/1bSPVn6HlkGYTQ4tJYJ0UGWnQM9.jpg,https://image.tmdb.org/t/p/original/qo4WSjKvtw6KztqhgK1tXsLuVP4.jpg,7.221,2022,162 min,ml,
657996,Ayyappanum Koshiyum,"Action, Thriller, Crime","Ayyappan, a police officer, is an upright man who always strives to do the right thing. However, things change when a retired army havildar, Koshy, settles in his village and the two egos clash.",https://image.tmdb.org/t/p/w500/iwmh53N9oPUiCQBZdBWdiB1kur2.jpg,https://image.tmdb.org/t/p/original/pStaH6nfioZf6GdVOHkWuqWn8Qn.jpg,7.619,2020,177 min,ml,https://www.youtube.com/watch?v=8Wx3dAQ8pr4
862618,Kaapa,"Crime, Action, Drama","When Anand learns that his wife Binu Trivikraman's name ended up in Kerala Anti-Social Activities Prevention Act (KAAPA) list by mistake, he embarks on a journey to prove her innocence, but finds himself caught in the crosshairs of a hardened gangster and a merciless war.",https://image.tmdb.org/t/p/w500/hllm5duftEJDHQAPjK94DHisaE.jpg,https://image.tmdb.org/t/p/original/6WGvlubnkAGq37o5prF37W7FcQA.jpg,4.7,2022,133 min,ml,
1147058,MAX,"Action, Drama",A maverick senior cop reports for duty at a new police station and soon find himself embroiled in an unexpectedly dangerous turn of events.,https://image.tmdb.org/t/p/w500/wrkPOgbJpqCRqY0Z8cbltxLGwzl.jpg,https://image.tmdb.org/t/p/original/knmnrvhDczhC4YQJkxRwv6uh6Lx.jpg,5.167,2024,132 min,kn,
1312573,Family Drama,Comedy,"Welcome to the Family of Liars... Cheaters...Murderers? Here's the Sneak Peek of Family Drama, a Dark Comedy Kannada film.",https://image.tmdb.org/t/p/w500/wgo9JxsaX0Kq7YbsusA3LKq0sHx.jpg,https://image.tmdb.org/t/p/original/ybgX7bmk4DcNdNQ6aG0eVx4MDN7.jpg,0.0,2024,N/A,kn,https://www.youtube.com/watch?v=CdsbfZW6dFw
332833,Mythri,Drama,"Fast paced and evocative, this contemporary social drama delves into concepts of love and fidelity in human relationships in view of modern liberal lifestyles, through the lives of a scientist and a news anchor.",https://image.tmdb.org/t/p/w500/nhZSy8rR5l2cAO1zyhbnxofLK8q.jpg,,7.0,2015,160 min,kn,https://www.youtube.com/watch?v=kAJyy9wiiHs
813829,Vedha,"Action, Drama","Vedha and his daughter Kanaka are on a killing spree. They are being chased by a cop Rama, but they always manage to escape in the nick of time. Can Rama stop the killings?",https://image.tmdb.org/t/p/w500/6QgxYSgcBSd5jbdUqzvSefPzO96.jpg,https://image.tmdb.org/t/p/original/jkiHhCk2lZpZhLgyFPcLvG0gZI3.jpg,4.9,2022,156 min,kn,
1592805,Operation London Cafe,"Action, Drama",,https://image.tmdb.org/t/p/w500/mKRurKGBa978l6MsBMmYRQw1naj.jpg,https://image.tmdb.org/t/p/original/xS2w9YY3dxrhtVmtvgsXUdQMeI8.jpg,0.0,2026,N/A,kn,
1624506,Tulasi,"Music, Fantasy","Tulasi is a soulful Kannada music video by Sumedh K that blends gentle melodies with emotionally driven visuals. The song carries a calm, devotional undertone, using nature and intimate moments to explore themes of longing, purity, and inner reflection.",https://image.tmdb.org/t/p/w500/iJrBZBc2A5HKV1FwZAMoMYUhRKU.jpg,https://image.tmdb.org/t/p/original/ybceVo4KE2Z2tKbL4pOzn4ukGWy.jpg,0.0,2026,3 min,kn,https://www.youtube.com/watch?v=Y8ZApXcnhy4
